,0
43395,altitud
43396,provid
43397,insuffici
43398,obstruct
43399,clearanc
43400,inadequ
43401,visual
43402,lookout
43403,factor
43404,night
43405,time
43406,accid
43407,reduc
43408,visibl
43409,result
43410,fog
43411,haze
43412,loss
43413,engin
43414,power
43415,due
43416,carburetor
43417,ice
43418,pilot
43419,failur
43420,follow
43421,atc
43422,instruct
43423,emerg
43424,descent
43425,pilot
43426,misjudg
43427,airplan
43428,attitud
43429,land
43430,flare
43431,failur
43432,right
43433,main
43434,land
43435,gear
43436,tire
43437,inner
43438,tube
43439,subsequ
43440,inadvert
43441,ground
43442,loop
43443,pilot
43444,student
43445,pilot
43446,improp
43447,flare
43448,recoveri
43449,ensu
43450,bounc
43451,land
43452,flight
43453,instructor
43454,failur
43455,maintain
43456,clearanc
43457,propel
43458,exit
43459,airplan
43460,contribut
43461,accid
43462,instructor
43463,decis
43464,shut
43465,engin
43466,exit
43467,airplan
43468,oper
43469,lack
43470,polici
43471,prohibit
43472,person
43473,enter
43474,exit
43475,airplan
43476,engin
43477,oper
43478,1
43479,pilot
43480,inadvert
43481,entri
43482,instrument
43483,meteorolog
43484,condit
43485,2
43486,failur
43487,maintain
43488,control
43489,aircraft
43490,due
43491,spatial
43492,disorient
43493,3
43494,inadvert
43495,entri
43496,spiral
43497,dive
43498,excess
43499,airspe
43500,4
43501,pilot
43502,improp
43503,use
43504,flight
43505,control
43506,impos
43507,excess
43508,load
43509,airfram
43510,attempt
43511,recoveri
43512,spiral
43513,dive
43514,pilot
43515,failur
43516,maintain
43517,adequ
43518,terrain
43519,object
43520,altitud
43521,clearanc
43522,intent
43523,perform
43524,low
43525,level
43526,aerobat
43527,result
43528,loss
43529,aircraft
43530,control
43531,failur
43532,pilot
43533,command
43534,maintain
43535,direct
43536,control
43537,factor
43538,accid
43539,pilot
43540,command
43541,prematur
43542,rotat
43543,takeoff
43544,failur
43545,necessari
43546,remedi
43547,action
43548,student
43549,pilot
43550,improp
43551,use
43552,flight
43553,control
43554,result
43555,dynam
43556,rollov
43557,contribut
43558,factor
43559,delay
43560,remedi
43561,action
43562,flight
43563,instructor
43564,uneven
43565,muddi
43566,terrain
43567,condit
43568,pilot
43569,improp
43570,flare
43571,improp
43572,recoveri
43573,bounc
43574,land
43575,result
43576,hard
43577,land
43578,collaps
43579,nose
43580,land
43581,gear
43582,balloon
43583,encount
43584,increas
43585,wind
43586,result
43587,hard
43588,land
43589,passeng
43590,injuri
43591,pilot
43592,failur
43593,maintain
43594,clearanc
43595,high
43596,terrain
43597,maneuv
43598,factor
43599,contribut
43600,accid
43601,high
43602,terrain
43603,disconnect
43604,throttl
43605,cabl
43606,throttl
43607,carburetor
43608,adapt
43609,plate
43610,failur
43611,student
43612,pilot
43613,shut
43614,aircraft
43615,engin
43616,safe
43617,land
43618,assur
43619,factor
43620,contribut
43621,accid
43622,soft
43623,terrain
43624,overload
43625,nose
43626,land
43627,gear
43628,assembl
43629,loss
43630,engin
43631,power
43632,due
43633,partial
43634,blockag
43635,induct
43636,air
43637,system
43638,foreign
43639,object
43640,silicon
43641,baffl
43642,materi
43643,noncertif
43644,student
43645,pilot
43646,misjudg
43647,flare
43648,altitud
43649,improp
43650,recoveri
43651,bounc
43652,land
43653,improp
43654,use
43655,left
43656,brake
43657,student
43658,pilot
43659,lack
43660,total
43661,experi
43662,panic
43663,factor
43664,accid
43665,excess
43666,taxi
43667,speed
43668,pilot
43669,command
43670,factor
43671,associ
43672,accid
43673,pilot
43674,inadequ
43675,maneuv
43676,avoid
43677,park
43678,airplan
43679,pilot
43680,inadequ
43681,flight
43682,plan
43683,decis
43684,make
43685,result
43686,insuffici
43687,altitud
43688,fli
43689,mountain
43690,subsequ
43691,inadvert
43692,stall
43693,mush
43694,tree
43695,cover
43696,mountain
43697,terrain
43698,contribut
43699,factor
43700,tail
43701,wind
43702,high
43703,densiti
43704,altitud
43705,weather
43706,condit
43707,airplan
43708,aft
43709,center
43710,graviti
43711,condit
43712,exceed
43713,limit
43714,improp
43715,use
43716,airplan
43717,pilot
43718,stc
43719,limit
43720,haul
43721,parachutist
43722,two
43723,passeng
43724,fli
43725,without
43726,seat
43727,pilot
43728,failur
43729,maintain
43730,airspe
43731,factor
43732,divert
43733,attent
43734,pilot
43735,ground
43736,collis
43737,airplan
43738,deer
43739,factor
43740,dark
43741,night
43742,contamin
43743,fuel
43744,system
43745,result
43746,loss
43747,engin
43748,power
43749,contribut
43750,accid
43751,unsuit
43752,terrain
43753,forc
43754,land
43755,inadvert
43756,flight
43757,collis
43758,duck
43759,engin
43760,failur
43761,undetermin
43762,reason
43763,factor
43764,low
43765,altitud
43766,tree
43767,presenc
43768,irrig
43769,system
43770,ditch
43771,soft
43772,ground
43773,pilot
43774,inadvert
43775,activ
43776,fuel
43777,boost
43778,pump
43779,selector
43780,switch
43781,final
43782,approach
43783,result
43784,overli
43785,rich
43786,mixtur
43787,subsequ
43788,loss
43789,engin
43790,power
43791,pilot
43792,delay
43793,obtain
43794,atc
43795,assist
43796,becom
43797,lost
43798,disori
43799,result
43800,total
43801,loss
43802,engin
43803,power
43804,due
43805,fuel
43806,exhaust
43807,contribut
43808,accid
43809,failur
43810,pilot
43811,navig
43812,use
43813,system
43814,pilot
43815,failur
43816,compens
43817,wind
43818,condit
43819,control
43820,aircraft
43821,land
43822,gust
43823,wind
43824,condit
43825,fuel
43826,exhaust
43827,result
43828,pilot
43829,inadequ
43830,preflight
43831,lack
43832,familiar
43833,airplan
43834,factor
43835,involv
43836,bright
43837,night
43838,tree
43839,transmiss
43840,wire
43841,inadvert
43842,collis
43843,deer
43844,takeoff
43845,airplan
43846,subsequ
43847,departur
43848,runway
43849,impact
43850,tree
43851,improp
43852,instal
43853,elev
43854,trim
43855,tab
43856,control
43857,rod
43858,mainten
43859,personnel
43860,allow
43861,control
43862,rod
43863,disconnect
43864,jam
43865,full
43866,posit
43867,elev
43868,full
43869,flight
43870,result
43871,loss
43872,direct
43873,control
43874,subsequ
43875,impact
43876,tree
43877,terrain
43878,pilot
43879,failur
43880,maintain
43881,adequ
43882,airspe
43883,result
43884,aerodynam
43885,stall
43886,spin
43887,impact
43888,ground
43889,inadvert
43890,trauma
43891,passeng
43892,ankl
43893,emerg
43894,evacu
43895,captain
43896,failur
43897,follow
43898,standard
43899,oper
43900,procedur
43901,land
43902,contamin
43903,ruway
43904,touch
43905,long
43906,combin
43907,delay
43908,brake
43909,result
43910,runway
43911,overrun
43912,contribut
43913,factor
43914,captain
43915,failur
43916,maintain
43917,runway
43918,align
43919,follow
43920,disconnect
43921,autopilot
43922,gusti
43923,crosswind
43924,wet
43925,runway
43926,addit
43927,follow
43928,contribut
43929,factor
43930,1
43931,airport
43932,oper
43933,failur
43934,fill
43935,ditch
43936,runway
43937,safeti
43938,area
43939,2
43940,faa
43941,grant
43942,14
43943,cfr
43944,part
43945,139
43946,approv
43947,airport
43948,runway
43949,safeti
43950,area
43951,rsa
43952,meet
43953,recommend
43954,length
43955,part
43956,139
43957,airport
43958,3
43959,faa
43960,continu
43961,lack
43962,acknowledg
43963,airport
43964,inadequ
43965,rsa
43966,follow
43967,annual
43968,airport
43969,inspect
43970,check
43971,student
43972,pilot
43973,failur
43974,maintain
43975,visual
43976,look
43977,land
43978,rollout
43979,result
43980,ground
43981,collis
43982,berm
43983,furrow
43984,subsequ
43985,nose
43986,contribut
43987,accid
43988,student
43989,pilot
43990,improp
43991,fuel
43992,manag
43993,result
43994,total
43995,loss
43996,engin
43997,power
43998,due
43999,fuel
44000,exhaust
44001,flight
44002,propel
44003,failur
44004,result
44005,forc
44006,land
44007,engin
44008,failur
44009,due
44010,improp
44011,mainten
44012,overhaul
44013,engin
44014,crankshaft
44015,malfunct
44016,hydraul
44017,servo
44018,final
44019,approach
44020,due
44021,excess
44022,wear
44023,lock
44024,finger
44025,collaps
44026,left
44027,main
44028,land
44029,gear
44030,land
44031,roll
44032,result
44033,loss
44034,control
44035,ground
44036,loop
44037,swerv
44038,subsequ
44039,impact
44040,sign
44041,contribut
44042,factor
44043,includ
44044,airplan
44045,total
44046,loss
44047,electr
44048,power
44049,due
44050,altern
44051,failur
44052,inop
44053,land
44054,gear
44055,indic
44056,system
44057,pilot
44058,failur
44059,properli
44060,plan
44061,approach
44062,result
44063,pilot
44064,misjudg
44065,touch
44066,point
44067,land
44068,long
44069,improp
44070,instal
44071,fuel
44072,pump
44073,lead
44074,fatigu
44075,failur
44076,pump
44077,lever
44078,arm
44079,subsequ
44080,loss
44081,engin
44082,power
44083,contribut
44084,accid
44085,lack
44086,suitabl
44087,terrain
44088,forc
44089,land
44090,inadequ
44091,supervis
44092,flight
44093,instructor
44094,cfi
44095,result
44096,loss
44097,direct
44098,control
44099,factor
44100,relat
44101,accid
44102,lack
44103,brake
44104,control
44105,right
44106,seat
44107,occup
44108,pilot
44109,command
44110,failur
44111,maintain
44112,direct
44113,control
44114,land
44115,pilot
44116,failur
44117,maintain
44118,clearanc
44119,power
44120,transmiss
44121,line
44122,tower
44123,maneuv
44124,pick
44125,rope
44126,gust
44127,wind
44128,condit
44129,pilot
44130,failur
44131,maintain
44132,control
44133,helicopt
44134,practic
44135,hover
44136,autorot
44137,contribut
44138,accid
44139,pilot
44140,lack
44141,experi
44142,night
44143,vision
44144,goggl
44145,helicopt
44146,oper
44147,total
44148,loss
44149,power
44150,due
44151,mechan
44152,failur
44153,pilot
44154,unsuit
44155,terrain
44156,forc
44157,land
44158,factor
44159,includ
44160,hard
44161,land
44162,inadvert
44163,stall
44164,prior
44165,touchdown
44166,highway
44167,pilot
44168,failur
44169,perform
44170,weight
44171,balanc
44172,check
44173,result
44174,overload
44175,airplan
44176,spray
44177,materi
44178,weather
44179,condit
44180,exist
44181,time
44182,takeoff
44183,factor
44184,accid
44185,extrem
44186,high
44187,temperatur
44188,result
44189,high
44190,densiti
44191,altitud
44192,condit
44193,pilot
44194,failur
44195,maintain
44196,proper
44197,rotor
44198,rpm
44199,improp
44200,flight
44201,decis
44202,enter
44203,autorot
44204,due
44205,lack
44206,knowledg
44207,power
44208,plant
44209,control
44210,factor
44211,accid
44212,night
44213,condit
44214,pilot
44215,improp
44216,decis
44217,fli
44218,wake
44219,turbul
44220,pilot
44221,improp
44222,fuel
44223,manag
44224,result
44225,loss
44226,engin
44227,power
44228,pilot
44229,continu
44230,vfr
44231,flight
44232,instrument
44233,meteorolog
44234,condit
44235,contribut
44236,accid
44237,whiteout
44238,condit
44239,snow
44240,cover
44241,terrain
44242,loss
44243,airplan
44244,pitch
44245,control
44246,trim
44247,runway
44248,mistrim
44249,condit
44250,result
44251,failur
44252,airplan
44253,electr
44254,pitch
44255,trim
44256,system
44257,factor
44258,contribut
44259,accid
44260,manufactur
44261,inadequ
44262,design
44263,pitch
44264,trim
44265,circuitri
44266,allow
44267,singl
44268,point
44269,failur
44270,mode
44271,absenc
44272,adequ
44273,failur
44274,warn
44275,system
44276,clearli
44277,alert
44278,pilot
44279,pitch
44280,trim
44281,runaway
44282,condit
44283,suffici
44284,time
44285,respond
44286,accord
44287,manufactur
44288,checklist
44289,instruct
44290,pilot
44291,failur
44292,maintain
44293,direct
44294,control
44295,abort
44296,takeoff
44297,factor
44298,relat
44299,accid
44300,delay
44301,abort
44302,takeoff
44303,failur
44304,refuel
44305,truck
44306,filter
44307,separ
44308,water
44309,result
44310,water
44311,contamin
44312,helicopt
44313,fuel
44314,system
44315,subsequ
44316,loss
44317,engin
44318,power
44319,factor
44320,lack
44321,suitabl
44322,terrain
44323,forc
44324,land
44325,pilot
44326,command
44327,fail
44328,maintain
44329,clearanc
44330,terrain
44331,proceed
44332,upslop
44333,collis
44334,submerg
44335,object
44336,loss
44337,control
44338,due
44339,pilot
44340,spatial
44341,disorient
44342,contribut
44343,accid
44344,dark
44345,night
44346,condit
44347,pilot
44348,improp
44349,decis
44350,turn
44351,easterli
44352,head
44353,ground
44354,refer
44355,light
44356,avail
44357,pilot
44358,inadequ
44359,compens
44360,wind
44361,condit
44362,failur
44363,maintain
44364,runway
44365,align
44366,land
44367,roll
44368,contribut
44369,factor
44370,shift
44371,crosswind
44372,pilot
44373,command
44374,failur
44375,maintain
44376,airspe
44377,perform
44378,go
44379,around
44380,result
44381,aircraft
44382,stall
44383,descend
44384,uncontrol
44385,ground
44386,pilot
44387,command
44388,failur
44389,maintain
44390,proper
44391,clearanc
44392,factor
44393,contribut
44394,accid
44395,pilot
44396,command
44397,delay
44398,go
44399,around
44400,pilot
44401,attain
44402,maintain
44403,adequ
44404,airspe
44405,takeoff
44406,initi
44407,climb
44408,result
44409,aerodynam
44410,stall
44411,pilot
44412,inadequ
44413,compens
44414,variabl
44415,gust
44416,wind
44417,failur
44418,maintain
44419,direct
44420,control
44421,contribut
44422,accid
44423,variabl
44424,wind
44425,gust
44426,25
44427,knot
44428,failur
44429,unknown
44430,origin
44431,tail
44432,rotor
44433,drive
44434,assembl
44435,factor
44436,includ
44437,mountain
44438,terrain
44439,unsuit
44440,emerg
44441,land
44442,report
44443,loss
44444,engin
44445,power
44446,due
44447,fuel
44448,exhaust
44449,cruis
44450,flight
44451,pilot
44452,perform
44453,autorot
44454,pilot
44455,maintain
44456,rotor
44457,rpm
44458,emerg
44459,descent
44460,pilot
44461,maintain
44462,control
44463,helicopt
44464,factor
44465,tree
44466,contamin
44467,air
44468,duct
44469,aircraft
44470,cabin
44471,engin
44472,exhaust
44473,nearbi
44474,ground
44475,power
44476,cart
44477,pilot
44478,inadequ
44479,compens
44480,wind
44481,land
44482,pilot
44483,failur
44484,ensur
44485,fuel
44486,valv
44487,prior
44488,taxi
44489,takeoff
44490,contribut
44491,accid
44492,pilot
44493,failur
44494,maintain
44495,airspe
44496,follow
44497,loss
44498,engin
44499,power
44500,due
44501,fuel
44502,starvat
44503,poor
44504,flight
44505,plan
44506,decis
44507,factor
44508,accid
44509,downdraft
44510,pilot
44511,failur
44512,refuel
44513,airplan
44514,result
44515,fuel
44516,exhaust
44517,cruis
44518,flight
44519,inadvert
44520,stall
44521,airplan
44522,ensu
44523,emerg
44524,land
44525,loss
44526,engin
44527,power
44528,due
44529,deterior
44530,compressor
44531,air
44532,seal
44533,result
44534,inadequ
44535,mainten
44536,inspect
44537,helicopt
44538,detect
44539,corros
44540,compressor
44541,case
44542,oper
44543,marin
44544,environ
44545,pilot
44546,attempt
44547,vfr
44548,flight
44549,instrument
44550,meteorolog
44551,condit
44552,lack
44553,instrument
44554,rate
44555,factor
44556,weather
44557,condit
44558,includ
44559,mountain
44560,wave
44561,activ
44562,conduc
44563,turbul
44564,cloud
44565,obscur
44566,mountain
44567,terrain
44568,total
44569,failur
44570,seizur
44571,main
44572,rotor
44573,transmiss
44574,cruis
44575,flight
44576,lead
44577,helicopt
44578,impact
44579,terrain
44580,failur
44581,tail
44582,wheel
44583,left
44584,steer
44585,cabl
44586,contribut
44587,factor
44588,pilot
44589,loss
44590,aircraft
44591,control
44592,possibl
44593,subsequ
44594,inadvert
44595,ground
44596,loop
44597,flightcrew
44598,failur
44599,maintain
44600,requir
44601,minimum
44602,descent
44603,altitud
44604,requir
44605,visual
44606,refer
44607,identifi
44608,runway
44609,sight
44610,contribut
44611,factor
44612,failur
44613,bdl
44614,approach
44615,control
44616,furnish
44617,flightcrew
44618,current
44619,altimet
44620,set
44621,flightcrew
44622,failur
44623,ask
44624,current
44625,set
44626,ntsb
44627,report
44628,aar
44629,96
44630,05
44631,adopt
44632,11
44633,13
44634,96
44635,pilot
44636,loss
44637,control
44638,aircraft
44639,undetermin
44640,reason
44641,half
44642,mile
44643,straight
44644,vfr
44645,gp
44646,final
44647,approach
44648,factor
44649,includ
44650,unsuccess
44651,remedi
44652,action
44653,contact
44654,terrain
44655,open
44656,soft
44657,field
44658,failur
44659,pilot
44660,command
44661,maintain
44662,direct
44663,control
44664,airplan
44665,dark
44666,night
44667,flight
44668,water
44669,result
44670,uncontrol
44671,descent
44672,flight
44673,collis
44674,water
44675,contribut
44676,factor
44677,accid
44678,pilot
44679,distract
44680,inappropri
44681,set
44682,transpond
44683,inadequ
44684,visual
44685,lookout
44686,pilot
44687,airplan
44688,result
44689,ground
44690,collis
44691,flight
44692,instructor
44693,inadequ
44694,remedi
44695,action
44696,approach
44697,land
